"avgAnnCount"	"avgDeathsPerYear"	"TARGET_deathRate"	"incidenceRate"	"medIncome"	"popEst2015"	"povertyPercent"	"studyPerCap"	"binnedInc"	"MedianAge"	"MedianAgeMale"	"MedianAgeFemale"	"Geography"	"AvgHouseholdSize"	"PercentMarried"	"PctNoHS18_24"	"PctHS18_24"	"PctSomeCol18_24"	"PctBachDeg18_24"	"PctHS25_Over"	"PctBachDeg25_Over"	"PctEmployed16_Over"	"PctUnemployed16_Over"	"PctPrivateCoverage"	"PctPrivateCoverageAlone"	"PctEmpPrivCoverage"	"PctPublicCoverage"	"PctPublicCoverageAlone"	"PctWhite"	"PctBlack"	"PctAsian"	"PctOtherRace"	"PctMarriedHouseholds"	"BirthRate"
222	106	221.7	469.2	30860	35162	27.8	0	"[22640, 34218.1]"	44.3	43.1	45.1	"Cocke County, Tennessee"	2.38	51.1	11.5	63.7	NA	0.5	46.6	6.4	48.8	11.1	51.1	34.6	28.9	48.1	28.8	95.15302511	1.548653775	0	0.334078877	47.72943576	6.348580442
109	40	139.7	409	47366	23886	13.7	0	"(45201, 48021.6]"	36.2	35.7	37	"Dawson County, Nebraska"	2.71	56.6	27	34.6	NA	2.5	33.4	9.7	67.6	4.8	68.3	NA	46.4	30.4	16.5	89.22265154	4.661597906	0.070630271	3.639536333	54.01484866	8.05433327
62	24	165.7	416.8	38140	16496	22.5	181.8622696	"(37413.8, 40362.7]"	30.1	29.4	30.4	"Alamosa County, Colorado"	2.56	45.1	8.8	23.4	NA	6.1	25.9	14.3	49.9	10.4	53.6	41.3	37.7	44.4	28.6	87.0305489	1.862437765	1.776384535	4.59155449	45.68442347	4.898266767
91	42	163.9	358.5	42753	22666	21.2	0	"(42724.4, 45201]"	39.9	38.4	40.9	"Jefferson County, Oregon"	2.76	47.9	28.6	33.2	NA	0.5	29.5	11.3	47.2	14.4	53.8	36.8	32	43.3	26.5	70.88980554	0.974570509	0.775123521	7.044104982	48.66094644	6.839517211
515	171	167.9	517.8	43892	77922	16.2	0	"(42724.4, 45201]"	41.4	40.6	42.1	"Cattaraugus County, New York"	2.41	48.7	18.3	32.9	NA	5.5	40.9	10.3	54.3	8.2	67.3	NA	44	39.8	18.7	92.23297282	1.579240647	0.832045794	0.441984752	46.90374585	4.82052462
286	122	161.1	393	41736	64362	20.2	15.53711818	"(40362.7, 42724.4]"	35.6	33.1	37.9	"Otero County, New Mexico"	2.63	49.1	16	34.1	NA	3.7	29.5	9	43.2	12.7	53.2	NA	19.5	47.2	27.5	75.95609174	3.708013105	1.345723996	8.291741939	48.6479635	8.221797323
129	57	190.6	461.7	47905	22243	10	0	"(45201, 48021.6]"	42	40.8	43.5	"Wyandot County, Ohio"	2.38	55.9	22.3	32.7	34.5	10.5	48.2	9.7	62.1	6.6	77.1	NA	56.2	28.5	12.4	98.63355143	0.191391819	0.146882094	0.685449771	52.26761016	4.962066844
100	43	202.2	491.6	34553	13886	20.6	0	"(34218.1, 37413.8]"	43.7	42.7	44.3	"Lamar County, Alabama"	2.27	61.6	26.7	32	38.8	2.5	37.1	6.8	47	10.2	59	39.9	34.6	45.3	23.1	87.38413642	11.07337437	0.021226916	0.629731833	55.5392636	7.489134069
41	19	210.3	443.8	33370	6337	23.8	0	"[22640, 34218.1]"	47.5	45.7	48.7	"Talbot County, Georgia"	2.43	42.7	26.7	37.7	NA	9.5	43.3	9.2	46.3	10.6	61.8	43	39.1	36.9	18.5	41.43297381	57.53466872	0.184899846	0.107858243	40.0750469	4.686258936
74	28	171.4	459.1	34948	14502	28.5	0	"(34218.1, 37413.8]"	42.9	42.6	43.3	"Bledsoe County, Tennessee"	2.75	50.7	25.4	46.9	NA	0.5	42.8	6.1	41.7	9.6	54.2	36.1	30.8	46.1	25.7	92.46675435	4.186760193	0.175361683	0.116907789	58.16056462	9.152139461
133	56	190.3	482.1	48584	22324	12.9	44.79483963	"(48021.6, 51046.4]"	39.8	38.6	40.9	"Mahaska County, Iowa"	2.41	53.3	7	30.8	NA	7	37.6	16.6	61.8	8	74.7	58.3	48.4	34.2	16.7	95.46347562	1.384175746	1.134131095	0.437578139	51.51280062	3.880659295
53	19	158	475.3	58995	8014	8.9	0	"(54545.6, 61494.5]"	41.4	39.9	43.1	"Traill County, North Dakota"	2.35	54.6	6.5	19.6	NA	5.1	25.2	19.5	63	2.7	83.1	64.9	53	28.2	10.4	96.3724155	0.58189922	0.259997524	0.272378358	51.40329469	4.19412822
193	91	185.1	412.3	42214	37120	14.2	0	"(40362.7, 42724.4]"	41.6	40	43.2	"Williams County, Ohio"	2.39	52	15.2	46.1	NA	6.2	45.4	9.3	57.5	7.1	71.4	53.8	49.9	36.2	18.7	95.64007917	1.19563473	0.353073343	1.270529075	50.02640264	7.598197038
473	213	192.7	437.9	36536	94725	22	105.5687517	"(34218.1, 37413.8]"	38.8	37.4	40.2	"Marshall County, Alabama"	2.72	52.7	20.4	34	NA	6.5	31.9	10.7	51.9	8.4	59.4	45	39.2	36.4	20.9	92.01318942	1.920100087	0.485591298	3.075764965	53.77251102	6.094222054
1566	620	182.5	478.6	45476	278045	16.4	39.56194141	"(45201, 48021.6]"	38.8	37.3	40.5	"Erie County, Pennsylvania"	2.43	46.7	12.1	31.8	45.5	10.6	40	16.9	57.1	8	69.6	53.8	48.1	36.7	19.4	87.52474469	7.066798162	1.423221777	0.873657355	46.11948988	4.900650039
40	17	182.2	426.5	48707	6709	12.9	0	"(48021.6, 51046.4]"	47.5	47.1	47.8	"Surry County, Virginia"	2.56	53.2	25.8	44	NA	14	29.2	15.4	56.2	10.7	65.2	50.4	42.3	31.4	17.1	52.39630661	45.06815184	0.820753334	0.747471787	53.5982009	4.897660819
109	45	180	471.7	46839	16423	14.9	0	"(45201, 48021.6]"	42.4	41.4	43.8	"Wayne County, Illinois"	2.34	59.8	14.5	27.7	NA	10.5	34.4	10	57.2	5.3	69	50.6	44.3	39.3	18.8	97.19118091	0.652370885	0.724856539	0.048323769	55.80008519	6.710020692
14	5	166.8	448.3	62875	2308	8.3	0	"(61494.5, 125635]"	36.5	34.3	38.8	"Burke County, North Dakota"	2.25	60.5	23	30.5	NA	5.9	30.8	14.1	63.7	2.3	79.6	NA	47.3	22.4	6.2	97.87137681	0.045289855	0.226449275	0.452898551	50.30612245	6.75
452	191	197.4	465.9	39999	80862	22.5	0	"(37413.8, 40362.7]"	40.9	40.1	41.5	"Talladega County, Alabama"	2.49	47	21.1	32.7	NA	3.5	36.3	8.2	46.9	13.8	59.9	42	37.4	42.9	23.6	64.66471014	31.95476258	0.451883051	0.75150116	45.51298371	4.578696343
57	25	200.1	467.6	36350	9993	23.3	0	"(34218.1, 37413.8]"	39.9	36.8	43.5	"Caldwell Parish, Louisiana"	2.48	46.4	26.3	37.5	NA	1	42.8	6.4	49.7	10.2	49.8	38	35	38.6	23.2	81.29129129	17.56756757	0.14014014	0	46.0656592	2.079107505
84	29	151.8	492.9	61215	12435	6.7	0	"(54545.6, 61494.5]"	42.2	40.5	44	"Grundy County, Iowa"	2.37	62.7	9	24.5	NA	14.7	35.3	17.4	NA	3.9	82.9	63.5	54.9	30.3	10.8	98.29934714	0.411058274	0.378818409	0.10477956	58.69187729	6.03588907
204	76	160.2	438.5	55602	45996	13.8	21.74102096	"(54545.6, 61494.5]"	38.5	37.4	39.9	"Logan County, Oklahoma"	2.83	55.1	14.6	30.2	NA	7.4	34.4	17.7	57.5	6	64.8	NA	43.9	31	17.4	82.04661407	9.111545636	0.58660913	0.78888814	60.01590352	4.945382324
360	133	168.8	481.8	57556	47285	10.7	0	"(54545.6, 61494.5]"	50.3	49.3	51	"Carroll County, New Hampshire"	2.22	59.4	14.8	44.4	37.5	3.4	31.4	20	56.6	5.8	70	47.9	40.2	36.4	13.4	97.39650201	0.359901501	0.599835834	0.027360933	54.68263699	7.381867511
93	44	203.2	470.4	47937	15028	16.6	0	"(45201, 48021.6]"	42	42.1	41.9	"Livingston County, Missouri"	2.39	52.9	20.9	52.1	NA	3.1	42.6	13	54.2	5.1	69.1	NA	43.7	33.6	15.6	94.42893232	2.606036431	0.491955857	0.325754554	53.20602663	7.023060797
79	33	172.2	434.2	62230	15753	8.8	0	"(61494.5, 125635]"	40.5	39.4	41.5	"Madison County, Iowa"	2.48	60.7	20.2	18.5	NA	17.2	38.9	16.4	64.4	5.7	80.4	63.7	55.5	28.1	12.1	97.43032473	0.581692662	1.003579647	0.204551266	58.52208835	4.930617065
38	22	208.7	355.2	30665	8182	25.6	855.5365436	"[22640, 34218.1]"	39.8	40	39.7	"Benton County, Mississippi"	2.83	47.4	16.8	55.3	27.7	0.1	38.1	5.6	44.5	17.1	56.3	42.1	37	39.8	18.3	60.99173554	36.34002361	0	1.428571429	50	0.41322314
65	28	200.4	476.1	34906	10575	29.9	0	"(34218.1, 37413.8]"	40.3	38.5	42	"Early County, Georgia"	2.62	39.2	24.5	27.4	NA	4.7	38.1	8.3	45.4	9.4	50.5	39.8	34.9	41.3	27	47.7455336	50.36392854	0.217411854	1.398998015	39.36196935	4.907216495
1177	436	185.5	515.2	55371	198712	15.3	714.6020371	"(54545.6, 61494.5]"	39.7	38	40.9	"Sangamon County, Illinois"	2.35	47.7	15	25.3	45.1	14.6	28.1	20.9	60.8	7.9	72.3	55.8	50.8	34.7	18.6	82.70490815	12.35830285	1.781263818	0.755215661	44.21547928	4.889917894
1962.667684	4	127.9	453.5494221	56591	2072	11.5	0	"(54545.6, 61494.5]"	35.7	36.9	33.6	"Stanton County, Kansas"	2.58	63.5	21.3	27	NA	3.5	27.4	16.4	71	2.4	76.6	60.3	52	23.8	11.3	75.10469986	1.023731968	0.604932527	17.21731038	59.3902439	13.96396396
412	147	165.7	460.5	49676	81035	16	567.6559511	"(48021.6, 51046.4]"	42	41.1	42.7	"Lincoln County, North Carolina"	2.62	57.7	15.7	36	NA	4.3	30.4	14.3	NA	10.2	64.8	51.3	46.4	33.5	18.6	89.26713413	5.409786624	0.468722511	2.367488502	58.69781973	4.703203954
453	196	198.1	481.1	37915	72743	18.9	82.48216323	"(37413.8, 40362.7]"	42.7	40.4	44.2	"Surry County, North Carolina"	2.47	54.4	17.2	35.8	NA	5.4	31.1	10	51.2	6.9	58	NA	34.1	39.8	21.5	92.32198989	3.703703704	0.612272789	1.003143365	52.0415485	4.712239256
1003	395	191.5	501.1	44800	181635	15.6	16.51664052	"(42724.4, 45201]"	39.8	38.3	41	"Bay County, Florida"	2.54	49	19.6	32.1	NA	6.8	30.6	14.4	55.1	8.6	60.6	NA	32.1	36.3	19.6	82.06874134	10.76742343	2.033612199	0.616470776	47.33223403	5.729334092
239	107	170.8	391.3	57007	57578	14.1	0	"(54545.6, 61494.5]"	36.5	35.3	37.7	"Eddy County, New Mexico"	2.66	50.3	23.4	35.6	38.9	2.2	34	10.7	60.1	5.8	62.3	49.5	44.6	34.9	21.3	89.60119336	1.324562822	0.517603925	5.422260563	49.8110282	9.558702453
248	92	179.4	495.4	43202	39498	15.1	0	"(42724.4, 45201]"	40.3	39.4	41.1	"Clarion County, Pennsylvania"	2.39	50	8.9	30.1	NA	5.4	47	12.3	51.7	8.1	70.6	52.7	46.4	36.2	16.8	96.87484159	1.183656917	0.615907132	0.248390531	50.2590019	4.792232199
697	222	157.3	483.7	58368	149039	11.1	6.709653178	"(54545.6, 61494.5]"	36.9	35.9	37.9	"Rankin County, Mississippi"	2.62	53.5	15.2	26.8	NA	12.1	26.9	18.7	60.3	5.4	73.1	58.8	52	26.8	13	77.11176675	19.68915448	1.223758355	0.673203371	54.32342007	4.71844142
99	48	188.8	410.4	37543	22952	25.5	0	"(37413.8, 40362.7]"	32.1	29	34.5	"Prince Edward County, Virginia"	2.49	36.1	6.4	21.7	NA	4.3	34.6	12.4	44.4	7	69.6	NA	42.4	30.4	16	64.08218226	32.91199722	1.429067848	0.421336113	44.6214064	7.608005083
158	72	203.7	459.9	35400	26521	21.9	0	"(34218.1, 37413.8]"	42.5	40.9	43.7	"White County, Tennessee"	2.65	53.9	12.8	52.4	NA	1.5	45.3	7.5	NA	10.5	58.8	42.9	37.7	42.2	23.8	95.80984306	1.729392046	0.022855401	0.064756971	55.07142123	5.225066196
753	330	164.3	384.5	48537	165829	16.6	6.03030833	"(48021.6, 51046.4]"	40.9	39.3	42.3	"Aiken County, South Carolina"	2.53	49.9	17.2	33.8	NA	6.7	31	15.9	52.8	9.9	65.2	48.3	43.4	35.8	18.8	69.67262123	24.80232814	0.767503722	2.366571491	48.94044517	5.643104513
457	172	151.6	425.1	42611	86966	17	34.49623991	"(40362.7, 42724.4]"	38.9	37.1	40.8	"Indiana County, Pennsylvania"	2.41	48.4	7.1	22	64.8	6.1	43.9	13.5	52.9	7.8	73.2	56.3	49.1	31.1	13.4	94.49229194	2.508675124	1.118379885	0.315148757	50.63562432	4.149417541
373	156	197.9	489.4	37410	63402	23.4	0	"(34218.1, 37413.8]"	39.9	39	41.5	"Hamblen County, Tennessee"	2.54	51.3	14.6	48.9	NA	7.2	42.1	10	50.2	10.1	55.2	39.7	34.6	42.3	24.6	88.56807251	4.052445277	0.709535072	3.82387022	49.59542297	5.325701036
101	54	205.4	405	45159	17086	13.5	0	"(42724.4, 45201]"	44.9	44.6	45	"Leon County, Texas"	2.72	52.7	21.2	42.3	35.4	1	36.2	12	49.5	7.5	54.8	38.1	30	41.5	23.3	87.72816458	7.836375528	0.356739402	2.651762887	51.74210355	8.203125
1962.667684	58	162.5	453.5494221	52042	20022	12.2	49.94506043	"(51046.4, 54545.6]"	45.4	44.4	47.6	"Martin County, Minnesota"	2.26	54.9	19.6	29.7	NA	6.3	38.6	15.1	62.5	3.5	72.5	52.3	42.8	38.8	17.2	97.57739558	0.348894349	0.540540541	0.265356265	50.45861171	7.700101317
228	95	208.5	510.7	34116	34123	21.3	0	"[22640, 34218.1]"	43	41.5	43.9	"Chambers County, Alabama"	2.44	43.9	14.2	42.6	NA	3.9	38.4	7.6	49.8	8.9	57.7	42.2	38.6	42.2	24.1	57.66601133	40.31221573	0.762933185	0.035212301	40.55269457	4.40907905
70	24	151.7	478.3	61750	11745	7.9	0	"(61494.5, 125635]"	38.4	36.6	40.5	"Lyon County, Iowa"	2.57	65.2	13.4	33.7	NA	10.9	37.1	15.4	68.2	2.4	78.7	60.3	46.8	28.3	11	97.33003497	0.059711678	0.324149109	0.818903011	63.45640569	6.586310805
70	28	186.9	506.1	49125	9027	13.2	2658.690595	"(48021.6, 51046.4]"	45.1	43.1	47.3	"Greene County, Iowa"	2.3	61	18.8	34.6	36.6	10	35.7	14.1	61	5.6	75.1	54.7	44.9	38.7	17.6	97.90712884	0.054501853	0.436014825	0	55.33486122	9.971346705
191	76	176.6	471	57046	33294	11.1	0	"(54545.6, 61494.5]"	39.2	38.1	40.1	"Marion County, Iowa"	2.43	57.7	8.2	25.2	59.6	7	35.7	17.5	65.3	4	81.2	63.7	55.9	30.4	12.7	96.29150626	0.547401347	1.0466795	0.41807026	57.94421328	4.504381161
425	174	143.8	372.9	67083	105703	9.1	113.5256331	"(61494.5, 125635]"	38.6	36.9	40.4	"Albemarle County, Virginia"	2.45	51	4.5	29.8	NA	13.8	18.2	25.4	57.6	3.8	81.9	NA	55	22.4	8.9	81.52519688	9.366877449	4.440004655	1.347131163	52.90453762	5.043113678
232	97	201.1	502.7	39247	37421	17.7	0	"(37413.8, 40362.7]"	40.3	39.2	41	"Graves County, Kentucky"	2.56	53.9	15.7	28.8	NA	4.1	36.7	10.5	53.8	7.2	61.5	NA	42	39.5	24.1	91.94709615	5.018399019	0.338648605	0.63463282	53.74565671	4.754260311
25	10	165.6	473.1	45000	3634	12	0	"(42724.4, 45201]"	46.1	44.2	48.8	"Sweet Grass County, Montana"	2.55	62.4	28.6	30.8	40.7	0	38.1	20	NA	0.9	72.5	54.2	42.1	33.6	14.6	95.95375723	0.192678227	0.715661987	0	62.55319149	9.191759113
187	80	220.2	521.2	40766	28487	20.6	0	"(40362.7, 42724.4]"	43.1	41.6	44.6	"Marion County, Tennessee"	2.43	53.9	17.6	41.8	NA	6.6	37.2	9.2	51.7	6.7	61.7	47.5	42.5	38.5	20.9	93.53847241	1.519112556	0.374478909	0.162509715	52.13882863	2.19816273
67	21	159.8	514.8	43626	10730	17.4	0	"(42724.4, 45201]"	41.7	41.6	41.8	"Owen County, Kentucky"	2.59	54.5	17	57.1	NA	7.5	47	8.3	51.6	8.6	66	51.2	47	38.6	21.4	96.12547848	1.587153394	0.093361964	1.577817197	53.21367936	5.220713073
24965	9445	177	470.8	55058	5238216	17.1	371.1187168	"(54545.6, 61494.5]"	35.9	34.7	37.1	"Cook County, Illinois"	2.65	41.9	14.9	26.7	NA	15.5	24	21.5	59	10.7	61.5	NA	46.3	32.6	22	56.84258229	23.98259642	6.772830076	9.847732972	41.00879123	4.994880839
1962.667684	23	184.9	453.5494221	43674	8803	17.8	0	"(42724.4, 45201]"	42.5	41.5	43.7	"Clearwater County, Minnesota"	2.48	57.1	20.8	37.4	35.6	6.1	38.1	11.1	53.2	7.4	57.6	41.3	34.5	45.2	25.8	86.76873857	0.251371115	0.422760512	0.045703839	55.39300057	7.495429616
108	44	171.5	477.7	51514	16507	11.5	121.1607197	"(51046.4, 54545.6]"	42.2	40.6	43.9	"Clay County, Iowa"	2.27	55.6	12.7	32.4	NA	9.5	36.9	15.1	64.9	3.8	74.2	NA	45	35.2	15	95.88800871	0.71355143	0.175364335	1.209409204	50.97956899	4.909253198
41	16	159.5	426.4	53489	7208	10	0	"(51046.4, 54545.6]"	41.3	39.8	42.9	"Pierce County, Nebraska"	2.4	64.3	9.6	25.6	NA	9.6	36	15.9	NA	4.7	80.2	64	48.5	26.9	11.3	97.99554566	0.139198218	0.236636971	0.194877506	59.31972789	9.160305344
104	47	187.5	427.7	33939	20048	28.4	0	"[22640, 34218.1]"	38.8	37.7	39.3	"Clay County, Mississippi"	2.57	44.2	23.1	26.4	NA	0.9	32.9	12	47.7	16.2	52.9	40.2	33.4	44	27.4	40.50002466	58.23265447	0.586813945	0.059174516	43.20718409	3.726061615
62	20	129.1	411.7	47520	10408	12.7	288.2398155	"(45201, 48021.6]"	49.1	49.2	49	"Carbon County, Montana"	2.27	57.4	24.1	36.9	NA	6	28.4	20.4	59.6	3.9	68.9	49.5	39.8	34.2	14.5	96.42578886	0.009738995	0.243474873	0.798597585	51.54017857	5.364583333
182	87	205.4	443.1	36205	33960	21.5	0	"(34218.1, 37413.8]"	36.9	35.1	39.4	"Weakley County, Tennessee"	2.32	49	3.9	21.6	NA	5.1	39.8	13.6	50.5	11.2	69.2	51.7	44.1	35	17.8	88.39750109	9.103588552	0.145285486	0.636350429	49.54671736	5.005740528
634	255	184.8	482.9	39449	116852	22.2	145.4831753	"(37413.8, 40362.7]"	34.8	33.6	35.9	"Delaware County, Indiana"	2.4	42.1	9.4	19	63.5	8.2	35.5	13.3	53	10.1	68.2	NA	48.3	32.3	16.8	88.76550049	5.806451613	1.259641198	0.547151319	43.3294727	3.877479319
161	66	167.7	422.1	45743	23154	13	0	"(45201, 48021.6]"	49.5	48.6	50.2	"Antrim County, Michigan"	2.38	60.1	25.4	27.6	41.3	5.7	33.7	15.8	49.3	9.7	64.6	41.6	35.4	45.7	21.8	96.07598745	0.322344952	0.275067692	0.709158895	58.22066261	3.888098625
102	38	152.8	421.7	37131	17689	19.8	0	"(34218.1, 37413.8]"	43.7	41.7	46.3	"Avery County, North Carolina"	2.22	53.3	14.4	26.3	NA	4.3	30.5	11.1	45	6.9	58.3	39.8	30.9	37.8	18.1	89.3303193	4.170669681	0.486012998	2.198361119	56.4916924	6.046511628
211	84	195.3	501.3	37705	38343	20.2	0	"(37413.8, 40362.7]"	33.7	33.5	34.2	"Calloway County, Kentucky"	2.35	43.8	2.5	17.2	NA	9.8	31.6	16.1	52.7	9.1	69.9	54.4	45.3	30.8	16.2	91.3189524	3.907521125	2.204377263	0.325408072	44.97101254	3.144290123
210	102	198.2	426.3	39779	37222	16.9	0	"(37413.8, 40362.7]"	41.4	40.4	42.7	"Boone County, Arkansas"	2.45	57.7	10.6	34.4	NA	4.3	35.9	9.3	51.6	8.4	59.2	42.8	36.5	43.5	24.3	96.54014559	0.354581352	0.456657802	0.042979558	54.9562195	9.035846724
3400	1382	186.7	466.5	44852	660367	19.5	284.6901799	"(42724.4, 45201]"	37.4	35.7	39.1	"Jefferson County, Alabama"	2.47	43.9	13.2	29	NA	10.6	26.5	18.6	56	9.1	66.7	52.3	46.3	33.2	18.7	52.76878302	42.34825333	1.570196017	1.912367646	41.80064309	5.582491665
609	216	165.3	470.4	41375	121691	19.5	295.8312447	"(40362.7, 42724.4]"	35.4	33.5	37.9	"Pickens County, South Carolina"	2.53	46.9	8.3	17.8	66.8	7.1	32	13.1	51.3	9.2	67.6	54.8	47.6	31.1	17.4	88.66671107	6.672271986	1.665778695	0.965668809	50.25982171	4.192927752
65	33	259.5	511.9	29331	8755	26.1	114.2204455	"[22640, 34218.1]"	46.3	45.5	46.6	"Webster County, West Virginia"	2.28	54.1	10.4	54.6	32.3	2.8	43	5.3	40.2	14.8	45.1	31.2	28.2	53.3	35.4	97.98364512	0.123221687	0.369665061	0	48.72652431	4.203539823
106	39	172.3	471.5	50295	18046	15	3657.320182	"(48021.6, 51046.4]"	43.2	44	42.3	"Morgan County, Georgia"	2.76	53.8	10	45.9	39.9	4.2	34.8	13.9	53.8	6.9	66.2	48.1	41.1	33.8	17	73.8603352	23.17877095	0.441340782	0.56424581	56.46618884	3.7027833
124	58	199.1	434.1	35237	25205	26.2	0	"(34218.1, 37413.8]"	39.1	36.7	41.2	"Grady County, Georgia"	2.7	47.3	20.8	38.3	NA	0.8	36.8	7.4	47.7	10.5	44.2	32.3	26	43.4	27.9	64.72685497	28.73667948	0.348611496	4.072416115	47.69147789	3.794871795
219	69	155.7	486.6	57447	45632	12.8	153.401122	"(54545.6, 61494.5]"	38.7	38.3	38.8	"Shelby County, Kentucky"	2.67	55.7	26.3	36.9	NA	3.8	31.8	14.1	60.9	5.7	71.6	56.9	50.9	29.3	14.1	86.71483405	7.243170016	1.117633777	2.765861368	58.37739174	5.768189204
114	44	177.5	475.1	52526	19823	10	0	"(51046.4, 54545.6]"	38.3	37.6	39.4	"Douglas County, Illinois"	2.58	57.7	29.6	29.7	NA	7.1	36.2	13.5	61.5	6.1	64.6	NA	43.3	31.4	15.8	96.44406335	0.48421265	0.640572985	1.144961162	55.88080861	6.28798504
1962.667684	7	143.1	453.5494221	52300	2512	10.9	0	"(51046.4, 54545.6]"	45.7	43.1	48.3	"Sheridan County, Kansas"	2.21	64.1	6.7	18.7	NA	8.2	33.8	15.9	65.1	1.2	73.4	49.7	31.6	37.6	16.1	97.90596602	0.07902015	0	0.1580403	56.66372462	7.382550336
4025	1380	177.8	510.9	60397	843954	13.1	427.7484318	"(54545.6, 61494.5]"	35.8	34.7	37	"Pierce County, Washington"	2.65	50	15.6	36.3	NA	7.1	28.8	16.2	56.6	9.2	69.9	NA	44.4	31.4	16.5	74.72966791	6.710854162	6.041472008	2.699184381	50.06357342	5.533430211
119	52	233	532.1	32427	17338	25.1	0	"[22640, 34218.1]"	41	40.2	42.1	"Jackson County, Arkansas"	2.25	41.5	19.2	45.2	NA	5.2	45.3	6.1	38.6	7.9	49.5	35.5	30.5	48.8	29.5	79.58742968	17.33818264	0.2159459	0.636472126	40.52689699	5.670985089
2938	1155	183.9	474	50507	639242	14.8	231.5242115	"(48021.6, 51046.4]"	35.3	34.2	36.7	"Tulsa County, Oklahoma"	2.5	48.5	18.6	31	40.8	9.6	25.8	20.7	62.9	6.5	64.4	52.2	46.2	29.5	17.3	71.04446245	10.08655057	2.666944741	3.603840631	45.01341027	5.964154695
323	131	181.9	459	43186	53777	15.6	0	"(42724.4, 45201]"	43.3	42.2	44.6	"Tuscola County, Michigan"	2.49	55.9	20.4	36.1	NA	3.1	42	9.4	52.2	9.3	68	44.9	39.8	40.5	18.8	96.48842337	1.148474825	0.316060272	0.350973907	56.45418701	6.304667879
183	75	185	456.7	49846	35074	12.1	0	"(48021.6, 51046.4]"	41.2	40.4	41.8	"Morrow County, Ohio"	2.73	57	21.7	33.7	37.4	7.2	46.2	8.9	58.7	7	71.3	55.4	51.2	32.9	16.8	97.47399703	0.405760658	0.125728655	0.085724083	59.05511811	4.83615222
12	5	126.9	371.2	37911	2408	19.1	0	"(37413.8, 40362.7]"	44.8	41.8	47.3	"Liberty County, Montana"	2.52	56.5	29.1	18.9	NA	0	22.1	18.7	49.8	4.5	71.2	46.2	29.8	33.9	13	96.20092866	0	0	0.802026171	57.98611111	5.027932961
156	75	217.9	468	40512	28217	21.9	0	"(40362.7, 42724.4]"	40.8	39.8	41.9	"Pike County, Ohio"	2.55	47.8	21.6	46.4	NA	3.3	42	7.1	44.1	13.4	52.1	37	35.3	47.6	31.4	96.28820961	0.697281307	0.313424426	0.214818989	45.32906764	5.373276272
1447	525	168.7	493.3	53316	215622	13.9	519.4275167	"(51046.4, 54545.6]"	47	45.4	48.3	"Sussex County, Delaware"	2.52	51.1	17.8	38.7	37.1	6.5	35.3	13.5	52.9	8	64.7	43.1	38.4	45.4	23.1	81.4512161	12.66316775	1.144706756	2.152415317	50.71997832	5.256787135
391	165	194.5	495	40065	79812	25	388.41277	"(37413.8, 40362.7]"	28.7	27	30.4	"Lynchburg city, Virginia"	2.37	35.6	5.4	21.9	NA	10.7	25.1	19.9	53.1	8	69.1	54.9	45.1	30.4	16.3	65.07075411	28.4436654	2.844238594	0.7497633	37.78393158	5.96087761
193	86	208.6	488.1	45288	28898	17	0	"(45201, 48021.6]"	42.2	39.3	45.4	"Montgomery County, Illinois"	2.17	52.5	25.9	26.1	NA	8.6	41.7	8.2	39.7	5.4	69.2	47.8	40.2	44.4	22	89.2326564	8.753577757	0.487256372	0.296442688	52.71734183	8.704627559
71	29	175.1	428.5	47834	11161	14.9	0	"(45201, 48021.6]"	47.6	46.2	48.3	"Rains County, Texas"	2.61	54	22.4	37.9	38.4	1.3	39.5	7.4	49.6	7.9	55.2	NA	33.6	41.5	21.2	90.40500136	2.337591737	0.543625985	4.113436622	53.74910736	7.18503937
386	164	202.6	482.9	38268	66623	21.1	15.00983144	"(37413.8, 40362.7]"	40.9	39.6	42.1	"Laurens County, South Carolina"	2.54	46.5	23	30.6	NA	3.1	35.4	9.6	51.4	10.7	58.9	NA	40.1	38.6	22	70.33394086	25.37468557	0.287698263	1.989787465	46.5063593	3.899127061
73	28	153.1	391.6	49780	21489	13.6	0	"(48021.6, 51046.4]"	31.5	30.6	32.4	"Texas County, Oklahoma"	2.93	54.9	28.7	29.4	NA	1.8	28.4	14.9	68.7	3.5	65.5	54.9	50.3	22.9	12.5	64.71187697	2.329998147	3.77987771	25.50491014	53.06008644	4.818560381
65	30	205.2	464.6	38928	10013	22.2	0	"(37413.8, 40362.7]"	45.2	42.5	48	"Jones County, North Carolina"	2.43	51.6	15.9	40.8	NA	4.3	31.2	8.1	47.9	11.6	54.9	33.3	26.4	46.1	22.6	65.09935078	31.71355499	0.098367106	1.042691324	49.05705996	5.365126677
103	43	166.3	414.4	55318	19856	10.9	0	"(54545.6, 61494.5]"	41.5	40.8	42.4	"Carroll County, Indiana"	2.55	57.3	21.1	49	NA	4.9	41.3	11.4	57.9	8.2	72.2	56.9	50.4	27.7	11.9	97.80653543	0.339762166	0.189867093	0.28480064	56.89721545	5.682622023
3144	1419	226	497.2	41895	621849	23.3	886.0671964	"(40362.7, 42724.4]"	34.6	33.3	35.9	"Baltimore city, Maryland"	2.47	26.6	17	29.1	41.6	12.3	29.8	15.3	53.8	13.1	56.1	43.6	39	43.9	29.6	30.31292272	62.83548664	2.568382563	1.670324233	24.02463388	5.449538255
