avgAnnCount;avgDeathsPerYear;TARGET_deathRate;incidenceRate;medIncome;popEst2015;povertyPercent;studyPerCap;binnedInc;MedianAge;MedianAgeMale;MedianAgeFemale;Geography;State;Region[CAT];AvgHouseholdSize;PercentMarried;PctNoHS18_24;PctHS18_24;PctSomeCol18_24;PctBachDeg18_24;PctHS25_Over;PctBachDeg25_Over;PctEmployed16_Over;PctUnemployed16_Over;PctPrivateCoverage;PctPrivateCoverageAlone;PctEmpPrivCoverage;PctPublicCoverage;PctPublicCoverageAlone;PctWhite;PctBlack;PctAsian;PctOtherRace;PctMarriedHouseholds;BirthRate;naa;nab
110,00;54,00;230,30;502,90;46927,00;14327,00;14,10;0,00;(45201, 48021.6];44,50;43,40;45,40;White County, Illinois;Illinois;Midwest;2,28;59,40;20,30;25,50;;3,50;35,10;8,70;52,50;8,80;65,50;47,40;42,50;42,40;23,10;98,17;0,40;0,37;0,01;54,14;4,02;;
367,00;156,00;190,90;475,20;49895,00;57079,00;12,20;140,16;(48021.6, 51046.4];42,70;41,70;43,70;Whiteside County, Illinois;Illinois;Midwest;2,40;52,70;16,90;36,40;;7,90;35,00;10,70;57,60;8,10;67,40;49,20;44,10;40,30;21,70;92,41;1,79;0,60;2,64;50,23;5,76;;
2947,00;1007,00;176,40;490,70;75176,00;687263,00;8,10;97,49;(61494.5, 125635];36,60;35,70;37,50;Will County, Illinois;Illinois;Midwest;3,02;54,70;13,00;33,80;42,30;10,90;27,00;21,20;64,00;7,80;77,60;67,10;61,80;23,20;13,30;74,81;11,09;5,00;6,28;60,71;5,12;;
414,00;179,00;207,40;492,90;46322,00;67466,00;15,80;0,00;(45201, 48021.6];41,00;40,00;42,20;Williamson County, Illinois;Illinois;Midwest;2,43;53,60;11,70;34,60;;7,20;30,40;12,50;54,00;7,00;66,60;50,20;43,30;39,20;21,50;92,50;4,30;0,95;0,24;51,72;5,84;;
1551,00;658,00;191,50;466,60;47708,00;287078,00;16,90;198,55;(45201, 48021.6];39,20;38,10;40,30;Winnebago County, Illinois;Illinois;Midwest;0,03;48,20;18,60;34,60;38,80;8,00;33,30;14,00;57,40;11,50;64,40;49,80;45,60;38,40;22,90;78,77;12,53;2,49;3,09;46,53;5,57;;
215,00;80,00;163,50;469,40;70127,00;39227,00;6,30;2141,38;(61494.5, 125635];39,90;38,80;41,00;Woodford County, Illinois;Illinois;Midwest;2,65;59,10;14,70;30,50;;6,90;32,70;19,80;61,50;5,90;80,70;;57,10;27,90;12,60;96,80;0,58;0,78;0,61;62,06;6,40;;
162,00;63,00;159,30;432,50;50172,00;34980,00;15,40;0,00;(48021.6, 51046.4];33,80;32,30;36,20;Adams County, Indiana;Indiana;Midwest;2,80;58,40;33,90;35,20;;5,70;44,10;9,90;60,30;6,20;61,80;48,60;42,90;26,40;12,80;97,54;0,70;0,31;0,87;58,47;9,54;;
1590,00;629,00;170,70;435,70;48651,00;368450,00;15,20;222,55;(48021.6, 51046.4];35,60;34,60;36,60;Allen County, Indiana;Indiana;Midwest;2,55;49,50;17,30;29,90;43,20;9,60;29,40;17,50;61,40;8,00;66,90;;50,40;29,10;17,60;79,49;11,57;3,16;2,07;47,38;6,60;;
390,00;164,00;185,40;448,40;54101,00;81162,00;11,80;12,32;(51046.4, 54545.6];38,10;36,60;39,50;Bartholomew County, Indiana;Indiana;Midwest;2,57;54,00;19,00;42,30;;12,70;34,30;18,10;62,20;5,40;74,80;60,60;56,80;26,50;11,90;87,06;1,99;4,94;4,07;51,79;5,18;;
44,00;19,00;173,40;414,40;46196,00;8681,00;12,80;0,00;(45201, 48021.6];40,40;37,50;42,30;Benton County, Indiana;Indiana;Midwest;2,52;51,40;17,60;46,60;;2,70;45,20;12,00;60,40;5,30;62,40;48,60;42,50;35,90;20,50;97,83;0,85;0,15;0,26;50,01;7,15;;
85,00;34,00;189,10;486,20;39563,00;12298,00;15,00;0,00;(37413.8, 40362.7];43,30;41,80;45,80;Blackford County, Indiana;Indiana;Midwest;2,35;54,30;18,80;47,60;;1,60;49,50;6,60;51,60;9,80;61,70;;40,50;39,30;19,80;97,44;0,58;0,25;0,03;51,78;6,99;;
254,00;110,00;187,20;429,30;68352,00;63344,00;7,20;0,00;(61494.5, 125635];38,80;37,00;40,00;Boone County, Indiana;Indiana;Midwest;2,61;61,40;18,30;35,00;;9,10;26,70;25,50;66,20;3,70;82,00;70,10;63,70;20,40;8,90;94,45;1,24;2,26;0,18;60,78;6,82;;
91,00;40,00;190,70;426,90;52582,00;14977,00;12,90;0,00;(51046.4, 54545.6];48,30;47,00;49,50;Brown County, Indiana;Indiana;Midwest;2,44;54,90;25,00;29,60;34,60;10,80;37,90;11,10;56,80;6,20;66,70;48,90;43,80;36,00;16,60;97,26;0,33;0,34;0,03;54,42;3,16;;
103,00;43,00;166,30;414,40;55318,00;19856,00;10,90;0,00;(54545.6, 61494.5];41,50;40,80;42,40;Carroll County, Indiana;Indiana;Midwest;2,55;57,30;21,10;49,00;;4,90;41,30;11,40;57,90;8,20;72,20;56,90;50,40;27,70;11,90;97,81;0,34;0,19;0,28;56,90;5,68;;
191,00;89,00;187,30;412,90;44430,00;37979,00;13,80;0,00;(42724.4, 45201];40,10;38,50;42,00;Cass County, Indiana;Indiana;Midwest;2,57;53,20;29,70;38,80;;2,00;40,80;9,20;57,00;8,70;66,20;;46,50;31,60;16,40;85,72;1,40;1,40;8,69;52,50;6,87;;
569,00;232,00;189,80;466,80;52050,00;115371,00;10,60;147,35;(51046.4, 54545.6];38,70;37,30;39,80;Clark County, Indiana;Indiana;Midwest;2,59;48,10;19,80;33,80;41,20;5,20;34,00;14,20;61,00;6,80;70,90;57,10;51,90;28,80;13,90;88,27;7,01;0,88;1,15;48,15;5,66;;
154,00;62,00;186,40;483,90;44385,00;26503,00;14,50;0,00;(42724.4, 45201];40,40;40,10;40,90;Clay County, Indiana;Indiana;Midwest;2,54;57,80;22,00;37,00;;4,70;44,90;9,60;55,50;7,80;68,00;53,30;48,70;33,50;16,80;97,38;0,24;0,07;0,27;57,87;8,39;;
167,00;76,00;193,90;441,50;49945,00;32609,00;12,60;92,00;(48021.6, 51046.4];38,40;37,20;40,10;Clinton County, Indiana;Indiana;Midwest;2,76;52,60;20,20;42,30;33,40;4,00;45,60;10,40;59,80;7,30;68,70;;50,20;30,40;15,90;92,80;1,24;0,27;4,39;53,92;5,35;;
59,00;24,00;185,80;452,70;40657,00;10483,00;18,00;0,00;(40362.7, 42724.4];43,10;43,50;42,40;Crawford County, Indiana;Indiana;Midwest;2,56;52,30;25,60;36,00;;5,60;49,70;5,70;50,30;6,60;61,70;48,40;44,60;40,70;24,00;97,30;0,10;0,15;0,17;51,60;4,89;;
149,00;64,00;176,60;420,70;47670,00;32906,00;13,80;0,00;(45201, 48021.6];35,00;33,20;36,50;Daviess County, Indiana;Indiana;Midwest;2,78;59,30;38,40;28,50;;4,20;37,20;8,10;59,90;5,40;57,90;46,00;38,10;31,30;19,20;96,16;1,54;0,34;1,10;59,83;6,25;;
249,00;110,00;193,80;439,80;59280,00;49455,00;11,70;0,00;(54545.6, 61494.5];41,70;40,90;42,40;Dearborn County, Indiana;Indiana;Midwest;2,63;56,60;23,10;27,20;;6,70;39,60;13,20;;8,10;76,20;62,00;57,50;27,70;12,50;97,12;0,79;0,55;0,55;58,25;3,26;;
130,00;57,00;186,70;433,70;50258,00;26521,00;13,10;0,00;(48021.6, 51046.4];39,50;38,80;40,30;Decatur County, Indiana;Indiana;Midwest;2,57;54,00;23,20;37,50;;6,60;45,30;10,70;61,40;6,30;68,80;54,00;49,00;30,60;16,30;96,23;0,78;1,30;0,69;52,29;4,35;;
213,00;87,00;185,80;464,70;51911,00;42589,00;10,10;0,00;(51046.4, 54545.6];38,60;38,00;39,40;DeKalb County, Indiana;Indiana;Midwest;2,58;52,60;17,70;41,20;31,20;9,90;40,60;11,40;59,30;7,50;68,50;54,40;50,10;30,40;15,40;96,90;0,26;0,45;0,53;52,54;3,31;;
634,00;255,00;184,80;482,90;39449,00;116852,00;22,20;145,48;(37413.8, 40362.7];34,80;33,60;35,90;Delaware County, Indiana;Indiana;Midwest;2,40;42,10;9,40;19,00;63,50;8,20;35,50;13,30;53,00;10,10;68,20;;48,30;32,30;16,80;88,77;5,81;1,26;0,55;43,33;3,88;;
212,00;91,00;177,70;429,90;53211,00;42461,00;8,00;0,00;(51046.4, 54545.6];41,20;40,00;42,30;Dubois County, Indiana;Indiana;Midwest;2,55;58,40;14,80;32,70;;11,60;41,90;12,90;65,70;3,30;78,80;64,90;60,70;24,80;12,40;95,34;0,39;0,65;2,91;59,09;6,89;;
891,00;350,00;170,10;442,70;50192,00;203474,00;13,90;575,01;(48021.6, 51046.4];35,20;34,10;36,00;Elkhart County, Indiana;Indiana;Midwest;2,80;52,20;27,30;36,10;33,30;3,30;36,90;12,30;60,50;7,40;59,80;48,60;44,00;30,80;19,10;86,22;5,79;1,07;4,04;53,15;7,22;;
138,00;70,00;222,50;439,10;40122,00;23434,00;16,40;0,00;(37413.8, 40362.7];42,20;40,40;44,20;Fayette County, Indiana;Indiana;Midwest;2,50;49,00;31,00;39,30;26,10;3,60;42,80;6,70;48,70;12,10;57,20;43,50;39,40;39,60;22,50;96,26;2,00;0,32;0,67;48,00;2,64;;
395,00;149,00;179,00;474,00;53186,00;76778,00;11,60;195,37;(51046.4, 54545.6];39,60;38,60;40,60;Floyd County, Indiana;Indiana;Midwest;2,57;49,90;14,70;32,90;;6,70;32,10;16,40;61,50;7,30;74,60;60,90;55,60;26,60;12,50;90,41;4,92;1,03;1,03;50,41;4,84;;
544,00;201,00;167,80;488,10;55320,00;97125,00;11,50;20,59;(54545.6, 61494.5];38,80;37,10;40,60;Dubuque County, Iowa;Iowa;Midwest;2,41;53,20;7,00;23,20;59,10;10,70;35,40;18,80;65,70;4,30;80,30;60,00;52,60;29,30;12,40;93,62;1,94;1,33;0,22;52,53;5,83;;
61,00;25,00;160,20;426,90;47342,00;9769,00;11,30;0,00;(45201, 48021.6];41,50;40,00;42,70;Emmet County, Iowa;Iowa;Midwest;2,23;53,10;20,80;21,70;54,30;3,20;34,60;12,10;61,90;4,60;69,20;53,70;44,10;34,30;16,80;96,55;1,50;0,17;0,38;50,37;4,36;;
138,00;50,00;151,30;467,80;45522,00;20257,00;14,40;0,00;(45201, 48021.6];43,10;40,70;45,10;Fayette County, Iowa;Iowa;Midwest;2,31;52,70;9,60;31,60;51,30;7,60;39,50;12,60;60,30;5,10;68,20;50,00;40,50;39,60;20,10;96,12;1,08;0,76;0,19;50,91;7,38;;
113,00;41,00;165,40;494,00;48292,00;15960,00;12,70;0,00;(48021.6, 51046.4];43,60;42,10;44,90;Floyd County, Iowa;Iowa;Midwest;2,28;55,40;21,70;26,30;43,40;8,60;35,50;14,10;62,60;3,50;69,00;;42,20;39,30;19,90;94,72;2,02;0,75;0,36;50,33;6,75;;
72,00;27,00;165,30;488,40;51045,00;10295,00;12,10;97,13;(48021.6, 51046.4];42,80;41,20;44,80;Franklin County, Iowa;Iowa;Midwest;2,42;57,60;17,90;39,60;35,30;7,20;38,10;11,80;60,00;4,20;72,70;53,30;41,10;37,50;17,50;92,10;1,07;0,23;5,29;55,66;2,41;;
51,00;20,00;181,20;487,20;54154,00;6906,00;11,70;0,00;(51046.4, 54545.6];46,40;44,80;47,40;Fremont County, Iowa;Iowa;Midwest;2,36;59,40;16,60;43,50;;5,20;36,40;15,60;60,40;3,70;70,90;;40,20;39,10;18,30;96,82;0,30;0,00;0,84;56,50;6,00;;
70,00;28,00;186,90;506,10;49125,00;9027,00;13,20;2658,69;(48021.6, 51046.4];45,10;43,10;47,30;Greene County, Iowa;Iowa;Midwest;2,30;61,00;18,80;34,60;36,60;10,00;35,70;14,10;61,00;5,60;75,10;54,70;44,90;38,70;17,60;97,91;0,05;0,44;0,00;55,33;9,97;;
84,00;29,00;151,80;492,90;61215,00;12435,00;6,70;0,00;(54545.6, 61494.5];42,20;40,50;44,00;Grundy County, Iowa;Iowa;Midwest;2,37;62,70;9,00;24,50;;14,70;35,30;17,40;;3,90;82,90;63,50;54,90;30,30;10,80;98,30;0,41;0,38;0,10;58,69;6,04;;
70,00;29,00;168,50;437,90;49507,00;10676,00;12,40;655,68;(48021.6, 51046.4];45,90;44,40;46,70;Guthrie County, Iowa;Iowa;Midwest;2,34;59,60;7,00;30,70;;10,40;39,30;13,70;61,70;5,40;74,40;54,20;44,50;35,90;15,60;97,72;0,75;0,15;0,46;54,81;4,97;;
94,00;36,00;153,20;449,80;53691,00;15190,00;9,40;0,00;(51046.4, 54545.6];42,40;41,70;43,50;Hamilton County, Iowa;Iowa;Midwest;2,36;59,20;10,50;35,00;;14,10;33,20;14,50;61,30;3,80;71,80;51,70;42,40;36,50;16,40;93,65;0,67;2,24;2,33;55,92;2,26;;
78,00;30,00;171,30;492,10;57682,00;10974,00;8,40;0,00;(54545.6, 61494.5];44,00;43,10;45,70;Hancock County, Iowa;Iowa;Midwest;2,33;60,30;17,00;29,70;42,90;10,40;36,40;13,20;63,70;1,50;79,40;60,40;48,70;33,20;13,90;97,09;0,65;0,31;0,41;56,73;6,27;;
122,00;49,00;169,80;487,90;53277,00;17367,00;11,70;115,16;(51046.4, 54545.6];44,70;42,10;46,90;Hardin County, Iowa;Iowa;Midwest;2,37;55,20;12,00;32,90;;12,50;34,90;13,10;58,80;4,90;78,10;60,70;52,70;31,30;12,40;95,78;1,02;0,96;0,98;54,84;4,73;;
95,00;38,00;178,10;477,60;52824,00;14265,00;11,00;0,00;(51046.4, 54545.6];43,80;42,60;45,00;Harrison County, Iowa;Iowa;Midwest;2,37;55,90;20,30;28,70;;7,50;38,10;13,30;63,20;3,60;72,10;56,00;46,00;34,20;17,60;97,64;0,06;0,27;0,24;52,80;4,10;;
122,00;49,00;183,10;484,90;50347,00;19950,00;13,30;0,00;(48021.6, 51046.4];40,70;38,90;42,50;Henry County, Iowa;Iowa;Midwest;2,43;52,10;21,00;26,60;45,00;7,30;37,30;14,60;56,10;5,10;71,80;53,00;45,90;38,10;18,20;91,99;2,38;2,18;1,19;52,72;5,80;;
60,00;24,00;165,80;465,50;49837,00;9410,00;12,10;0,00;(48021.6, 51046.4];42,20;41,70;42,50;Howard County, Iowa;Iowa;Midwest;2,39;56,90;20,90;26,20;49,40;3,50;44,00;7,90;63,50;3,40;74,40;54,30;44,00;36,10;15,20;98,25;0,33;0,22;0,11;53,53;6,75;;
60,00;21,00;129,40;408,50;49696,00;9555,00;10,10;0,00;(48021.6, 51046.4];43,70;42,30;44,70;Humboldt County, Iowa;Iowa;Midwest;2,28;58,10;11,60;26,30;;10,20;37,10;13,50;60,60;4,80;75,80;56,40;46,50;36,50;16,00;97,96;0,13;0,24;0,21;53,01;5,39;;
57,00;19,00;159,80;548,40;53905,00;7028,00;10,90;0,00;(51046.4, 54545.6];45,10;43,50;47,40;Ida County, Iowa;Iowa;Midwest;2,24;62,80;12,10;32,80;;4,80;40,10;15,20;63,50;3,70;75,00;53,90;40,00;35,50;15,70;97,77;0,55;0,34;0,28;56,18;9,29;;
99,00;38,00;163,40;463,30;58234,00;16401,00;7,50;0,00;(54545.6, 61494.5];508,80;41,60;43,20;Iowa County, Iowa;Iowa;Midwest;2,34;61,50;15,90;47,80;;4,30;38,40;13,20;67,60;1,80;81,00;61,60;53,70;31,10;11,90;97,96;0,84;0,19;0,14;59,63;5,61;;
146,00;54,00;191,70;543,50;50299,00;19444,00;11,30;1388,60;(48021.6, 51046.4];44,50;43,20;46,20;Jackson County, Iowa;Iowa;Midwest;2,29;57,50;15,10;35,20;;6,00;44,80;10,40;61,20;4,40;74,10;50,90;42,20;35,20;15,20;97,30;0,18;0,40;0,05;53,30;6,35;;
221,00;91,00;181,70;466,20;52750,00;36827,00;11,20;27,15;(51046.4, 54545.6];42,20;40,10;44,70;Jasper County, Iowa;Iowa;Midwest;2,41;54,00;16,30;37,80;38,60;7,30;39,70;14,50;58,30;5,40;76,10;57,30;51,20;34,00;14,80;96,17;1,48;0,57;0,14;54,28;7,00;;
90,00;37,00;163,00;423,60;41094,00;17555,00;16,90;56,96;(40362.7, 42724.4];42,50;38,80;45,30;Jefferson County, Iowa;Iowa;Midwest;2,24;47,50;6,70;16,90;;29,60;30,40;17,70;53,20;6,40;66,10;51,30;35,50;36,20;20,80;85,14;1,42;7,92;2,12;47,98;2,53;;
511,00;163,00;156,20;473,80;59946,00;144251,00;15,90;1310,22;(54545.6, 61494.5];29,80;29,50;30,40;Johnson County, Iowa;Iowa;Midwest;2,37;43,40;4,10;18,20;62,70;15,00;17,10;27,40;69,00;3,50;81,20;;60,60;20,90;10,40;84,15;5,45;5,97;1,95;42,81;4,12;;
123,00;46,00;154,00;445,70;51558,00;20466,00;11,60;0,00;(51046.4, 54545.6];43,20;42,40;44,30;Jones County, Iowa;Iowa;Midwest;2,34;57,00;18,50;23,80;;8,00;39,60;12,40;59,20;5,00;77,70;;47,50;33,80;14,60;95,61;1,92;0,41;0,36;55,71;5,73;;
67,00;28,00;169,30;466,90;48316,00;10163,00;13,50;0,00;(48021.6, 51046.4];44,30;43,10;45,50;Keokuk County, Iowa;Iowa;Midwest;2,33;56,90;14,20;25,80;;7,40;42,80;11,20;60,10;5,10;69,70;51,60;41,10;41,10;20,80;97,81;0,00;0,21;0,48;53,35;5,77;;
111,00;36,00;138,40;480,00;52967,00;15165,00;9,60;0,00;(51046.4, 54545.6];46,10;45,10;47,30;Kossuth County, Iowa;Iowa;Midwest;2,23;60,00;13,60;22,40;;11,70;38,00;14,70;63,50;2,10;80,00;60,40;48,20;32,90;12,80;97,68;0,37;0,39;0,35;54,53;6,93;;
241,00;92,00;181,30;509,20;44719,00;35089,00;17,70;0,00;(42724.4, 45201];42,90;41,10;44,80;Lee County, Iowa;Iowa;Midwest;2,40;49,80;15,40;39,80;;6,10;41,70;11,30;57,20;8,70;68,10;50,40;44,80;38,80;19,30;93,40;3,02;0,51;0,58;48,26;6,39;;
1082,00;396,00;169,40;474,80;62700,00;219916,00;9,30;386,51;(61494.5, 125635];37,10;36,00;38,00;Linn County, Iowa;Iowa;Midwest;2,42;51,20;9,90;23,80;;10,60;27,20;21,60;67,00;4,80;78,10;63,00;56,90;28,80;13,80;89,75;4,22;1,99;0,94;48,98;5,75;;
66,00;21,00;148,00;475,60;50924,00;11185,00;11,10;0,00;(48021.6, 51046.4];40,80;40,30;41,40;Louisa County, Iowa;Iowa;Midwest;2,58;56,40;20,20;31,60;42,00;6,20;37,30;9,70;63,10;4,80;75,00;57,60;50,40;32,70;15,60;92,25;0,91;2,54;3,37;56,81;7,11;;
56,00;27,00;184,70;425,10;42582,00;8682,00;16,00;0,00;(40362.7, 42724.4];45,40;43,60;47,10;Lucas County, Iowa;Iowa;Midwest;2,34;55,40;12,80;36,60;;5,10;44,90;12,00;58,50;5,80;71,20;48,80;41,90;40,80;16,80;97,76;0,23;0,34;0,00;51,93;4,75;;
70,00;24,00;151,70;478,30;61750,00;11745,00;7,90;0,00;(61494.5, 125635];38,40;36,60;40,50;Lyon County, Iowa;Iowa;Midwest;2,57;65,20;13,40;33,70;;10,90;37,10;15,40;68,20;2,40;78,70;60,30;46,80;28,30;11,00;97,33;0,06;0,32;0,82;63,46;6,59;;
79,00;33,00;172,20;434,20;62230,00;15753,00;8,80;0,00;(61494.5, 125635];40,50;39,40;41,50;Madison County, Iowa;Iowa;Midwest;2,48;60,70;20,20;18,50;;17,20;38,90;16,40;64,40;5,70;80,40;63,70;55,50;28,10;12,10;97,43;0,58;1,00;0,20;58,52;4,93;;
133,00;56,00;190,30;482,10;48584,00;22324,00;12,90;44,79;(48021.6, 51046.4];39,80;38,60;40,90;Mahaska County, Iowa;Iowa;Midwest;2,41;53,30;7,00;30,80;;7,00;37,60;16,60;61,80;8,00;74,70;58,30;48,40;34,20;16,70;95,46;1,38;1,13;0,44;51,51;3,88;;
191,00;76,00;176,60;471,00;57046,00;33294,00;11,10;0,00;(54545.6, 61494.5];39,20;38,10;40,10;Marion County, Iowa;Iowa;Midwest;2,43;57,70;8,20;25,20;59,60;7,00;35,70;17,50;65,30;4,00;81,20;63,70;55,90;30,40;12,70;96,29;0,55;1,05;0,42;57,94;4,50;;
239,00;99,00;180,90;467,00;50244,00;40746,00;13,00;908,06;(48021.6, 51046.4];38,90;37,50;40,80;Marshall County, Iowa;Iowa;Midwest;2,60;55,30;24,70;30,40;39,00;5,90;32,90;13,90;60,90;6,30;70,80;52,30;47,50;37,40;19,10;84,41;1,73;2,89;8,95;55,08;7,69;;
88,00;34,00;194,90;486,00;59399,00;14844,00;9,70;0,00;(54545.6, 61494.5];41,90;41,30;43,20;Mills County, Iowa;Iowa;Midwest;2,63;58,60;22,30;29,10;;1,10;35,90;16,00;60,40;3,80;76,70;;50,80;32,10;12,80;97,54;0,72;0,08;0,04;61,64;3,29;;
67,00;25,00;129,60;426,70;52616,00;10832,00;11,50;0,00;(51046.4, 54545.6];43,70;42,10;45,90;Mitchell County, Iowa;Iowa;Midwest;2,41;59,70;18,10;41,30;;6,60;44,20;11,30;62,90;3,20;73,40;;43,90;34,80;14,30;98,80;0,14;0,09;0,11;57,41;6,07;;
71,00;27,00;165,00;483,20;43178,00;8979,00;14,30;0,00;(42724.4, 45201];47,00;45,20;49,80;Monona County, Iowa;Iowa;Midwest;2,19;55,30;17,70;33,70;46,70;1,90;43,30;10,10;56,00;5,50;70,30;;38,10;41,70;19,30;97,12;0,54;0,12;0,07;49,44;4,37;;
53,00;24,00;207,40;490,50;44705,00;7973,00;11,70;0,00;(42724.4, 45201];43,20;40,10;44,50;Monroe County, Iowa;Iowa;Midwest;2,37;54,60;18,60;29,90;;13,80;44,80;13,00;;6,20;71,80;56,20;51,30;30,20;11,80;94,81;0,14;0,56;1,61;50,51;3,95;;
74,00;26,00;148,30;482,30;42046,00;10234,00;19,30;0,00;(40362.7, 42724.4];45,10;43,50;47,70;Montgomery County, Iowa;Iowa;Midwest;2,22;55,60;21,40;36,90;;2,10;37,60;10,90;55,20;9,60;67,90;45,60;37,60;43,40;21,20;95,86;0,00;0,03;1,30;50,63;6,81;;
232,00;84,00;170,90;480,50;54441,00;43011,00;11,40;0,00;(51046.4, 54545.6];38,20;37,10;39,20;Muscatine County, Iowa;Iowa;Midwest;2,59;56,30;15,70;32,90;;8,00;35,00;13,50;63,90;4,60;74,90;54,70;49,40;33,60;15,60;91,94;1,55;1,24;2,40;55,22;6,57;;
97,00;41,00;176,10;459,70;55968,00;13984,00;10,30;0,00;(54545.6, 61494.5];44,00;40,50;47,00;O'Brien County, Iowa;Iowa;Midwest;2,28;61,60;20,70;21,40;;2,40;37,70;13,70;64,60;2,80;73,80;56,30;46,20;35,10;16,40;94,80;0,51;0,84;2,39;57,01;7,06;;
39,00;17,00;162,00;432,90;51423,00;6154,00;9,10;0,00;(51046.4, 54545.6];44,50;42,70;46,50;Osceola County, Iowa;Iowa;Midwest;2,28;61,60;27,10;40,10;;6,30;37,60;13,60;66,10;3,30;74,20;54,40;43,90;34,10;14,60;95,52;0,40;0,26;2,66;56,52;6,17;;
116,00;44,00;179,70;506,90;46927,00;15527,00;14,60;0,00;(45201, 48021.6];43,50;41,30;46,00;Page County, Iowa;Iowa;Midwest;2,34;53,20;22,80;40,50;;6,30;34,70;13,80;55,60;5,10;69,00;;39,70;39,00;19,00;94,53;2,11;1,17;0,17;52,05;8,30;;
60,00;25,00;152,60;442,30;50600,00;9133,00;11,50;0,00;(48021.6, 51046.4];42,90;40,80;45,80;Palo Alto County, Iowa;Iowa;Midwest;2,23;58,10;8,60;23,40;;10,10;30,90;15,10;62,60;2,90;76,30;56,10;43,10;34,90;14,70;97,20;1,26;0,40;0,11;52,93;4,69;;
146,00;53,00;156,00;467,90;62745,00;24800,00;7,60;0,00;(61494.5, 125635];41,80;40,30;43,00;Plymouth County, Iowa;Iowa;Midwest;2,45;60,00;17,70;29,00;;7,50;35,60;16,00;67,00;3,40;78,80;61,90;51,20;30,30;14,10;96,81;0,51;0,34;0,95;58,17;5,57;;
48,00;18,00;142,70;443,60;49625,00;7008,00;12,90;0,00;(48021.6, 51046.4];47,30;46,20;47,80;Pocahontas County, Iowa;Iowa;Midwest;2,18;56,40;7,80;40,60;;10,80;38,90;14,20;60,60;4,90;73,70;;39,60;37,30;15,80;96,51;1,36;0,13;0,58;49,33;6,18;;
2000,00;778,00;188,70;481,10;61028,00;467711,00;13,10;1231,53;(54545.6, 61494.5];35,00;34,10;35,90;Polk County, Iowa;Iowa;Midwest;2,50;51,10;12,60;29,10;;14,20;25,30;25,10;68,30;5,80;74,60;;55,60;29,90;16,50;85,38;6,24;3,94;1,51;48,58;6,46;;
530,00;204,00;183,80;492,90;51947,00;93671,00;12,30;213,51;(51046.4, 54545.6];39,20;37,70;40,60;Pottawattamie County, Iowa;Iowa;Midwest;2,48;50,60;13,20;33,30;;8,40;34,90;14,70;63,30;5,00;70,50;54,40;48,40;33,70;17,20;94,45;1,29;0,62;1,24;48,76;5,49;;
100,00;43,00;154,20;390,30;52791,00;18550,00;12,10;0,00;(51046.4, 54545.6];40,90;39,20;42,20;Poweshiek County, Iowa;Iowa;Midwest;2,31;49,80;7,00;18,50;;2,80;36,80;15,30;;4,80;77,10;58,50;50,10;32,50;14,80;94,83;1,16;2,09;0,25;50,51;4,27;;
37,00;17,00;172,10;433,20;42854,00;5068,00;16,60;0,00;(42724.4, 45201];46,30;42,20;49,00;Ringgold County, Iowa;Iowa;Midwest;2,40;58,60;20,20;29,80;;4,20;35,50;14,40;53,90;4,80;70,40;47,70;33,30;39,80;14,90;97,79;0,24;0,47;0,02;56,70;8,44;;
73,00;32,00;174,10;456,20;49513,00;10021,00;10,80;0,00;(48021.6, 51046.4];46,10;44,80;48,10;Sac County, Iowa;Iowa;Midwest;2,25;59,30;16,20;27,30;45,50;11,00;39,30;14,90;63,30;4,00;77,60;57,40;44,80;33,30;13,30;97,90;0,70;0,00;0,32;54,54;8,12;;
913,00;346,00;185,10;501,40;54959,00;172126,00;12,20;360,20;(54545.6, 61494.5];37,60;36,60;38,60;Scott County, Iowa;Iowa;Midwest;2,46;50,70;12,40;30,60;47,10;10,00;28,30;20,40;62,30;5,40;75,20;60,10;54,90;29,90;14,80;86,19;7,71;2,29;0,99;48,58;5,08;;
80,00;29,00;138,50;446,80;55637,00;11927,00;9,60;0,00;(54545.6, 61494.5];46,60;45,30;47,40;Shelby County, Iowa;Iowa;Midwest;2,32;57,30;14,40;26,30;;5,60;36,80;16,10;63,90;2,90;75,20;54,80;43,70;35,40;14,60;96,07;0,19;0,48;1,69;53,55;3,81;;
160,00;57,00;140,70;427,30;60205,00;34937,00;7,50;28,62;(54545.6, 61494.5];33,30;32,60;34,10;Sioux County, Iowa;Iowa;Midwest;2,73;60,40;8,90;21,30;;9,10;31,90;17,90;72,20;1,80;80,20;;51,10;24,60;11,20;92,54;0,43;0,74;4,93;66,62;5,63;;
340,00;117,00;152,50;451,80;52128,00;96021,00;19,50;1614,23;(51046.4, 54545.6];25,90;24,80;27,70;Story County, Iowa;Iowa;Midwest;2,35;41,50;1,60;11,40;;12,10;18,80;27,30;63,90;5,50;86,70;73,30;62,50;18,70;7,80;88,02;2,43;6,55;0,34;44,70;3,57;;
119,00;46,00;171,60;493,60;54957,00;17337,00;12,90;0,00;(54545.6, 61494.5];43,00;41,70;43,60;Tama County, Iowa;Iowa;Midwest;2,51;58,50;16,50;40,10;;10,00;41,00;11,20;60,10;5,60;75,20;57,40;48,10;32,30;14,10;88,68;0,51;0,26;1,29;56,57;6,72;;
